year,state,value
2014,Iowa,0.439
2014,Kansas,0.4582
2014,Kentucky,0.4942
2014,Louisiana,0.5306
2014,Maine,0.5082
2014,Maryland,0.5167
2014,Massachusetts,0.5049
2014,Michigan,0.5225
2014,Minnesota,0.4826
2014,Mississippi,0.516
2014,Missouri,0.4805
2014,Montana,0.4592
2014,Nebraska,0.4189
2014,Nevada,0.4948
2014,New Hampshire,0.4938
2014,New Jersey,0.5286
2014,New Mexico,0.514
2014,New York,0.5466
2014,North Carolina,0.5076
2014,North Dakota,0.3957
2014,Ohio,0.4812
2014,Oklahoma,0.4491
2014,Oregon,0.5507
2014,Pennsylvania,0.5087
2014,Rhode Island,0.5306
2014,South Carolina,0.5191
2014,South Dakota,0.3927
2014,Tennessee,0.5084
2014,Texas,0.4892
2014,Utah,0.4656
2014,Vermont,0.5107
2014,Virginia,0.5024
2014,Washington,0.5002
2014,West Virginia,0.4647
2014,Wisconsin,0.4737
2014,Wyoming,0.4043
2015,Alabama,0.497
2015,Alaska,0.4769
2015,Arizona,0.4882
2015,Arkansas,0.4763
2015,California,0.5575
2015,Colorado,0.5049
2015,Connecticut,0.5246
2015,Delaware,0.4846
2015,Florida,0.5696
2015,Georgia,0.4995
2015,Hawaiʻi,0.5659
2015,Idaho,0.4708
2015,Illinois,0.4922
2015,Indiana,0.4785
2015,Iowa,0.4382
2015,Kansas,0.425
2015,Kentucky,0.4587
2015,Louisiana,0.5409
2015,Maine,0.4921
2015,Maryland,0.5055
2015,Massachusetts,0.5126
2015,Michigan,0.5004
2015,Minnesota,0.4648
2015,Mississippi,0.5268
2015,Missouri,0.458
2015,Montana,0.454
2015,Nebraska,0.4301
2015,Nevada,0.4947
2015,New Hampshire,0.4642
2015,New Jersey,0.5378
2015,New Mexico,0.5045
2015,New York,0.5363
2015,North Carolina,0.4935
2015,North Dakota,0.3918
2015,Ohio,0.4671
2015,Oklahoma,0.449
2015,Oregon,0.5137
2015,Pennsylvania,0.4906
2015,Rhode Island,0.4818
2015,South Carolina,0.4961
2015,South Dakota,0.4082
2015,Tennessee,0.484
2015,Texas,0.4756
2015,Utah,0.4442
2015,Vermont,0.5045
2015,Virginia,0.4952
2015,Washington,0.4804
2015,West Virginia,0.4752
2015,Wisconsin,0.4588
2015,Wyoming,0.4063
2016,Alabama,0.4906
2016,Alaska,0.4194
2016,Arizona,0.4781
2016,Arkansas,0.445
2016,California,0.5536
2016,Colorado,0.5232
2016,Connecticut,0.5134
2016,Delaware,0.4995
2016,Florida,0.5617
2016,Georgia,0.4874
2016,Hawaiʻi,0.5561
2016,Idaho,0.4591
2016,Illinois,0.4861
2016,Indiana,0.4614
2016,Iowa,0.4438
2016,Kansas,0.4372
2016,Kentucky,0.4521
2016,Louisiana,0.5454
2016,Maine,0.4658
2016,Maryland,0.489
2016,Massachusetts,0.4962
2016,Michigan,0.4944
2016,Minnesota,0.4569
2016,Mississippi,0.4813
2016,Missouri,0.4373
2016,Montana,0.4357
2016,Nebraska,0.4414
2016,Nevada,0.4975
2016,New Hampshire,0.4435
2016,New Jersey,0.5184
2016,New Mexico,0.4754
2016,New York,0.5286
2016,North Carolina,0.4688
2016,North Dakota,0.3965
2016,Ohio,0.4534
2016,Oklahoma,0.4412
2016,Oregon,0.514
2016,Pennsylvania,0.4692
2016,Rhode Island,0.485
2016,South Carolina,0.488
2016,South Dakota,0.4082
2016,Tennessee,0.4725
2016,Texas,0.4732
2016,Utah,0.4501
2016,Vermont,0.5071
2016,Virginia,0.4908
2016,Washington,0.4737
2016,West Virginia,0.4843
2016,Wisconsin,0.4441
2016,Wyoming,0.4135
2017,Alabama,0.4742
2017,Alaska,0.4583
2017,Arizona,0.4826
2017,Arkansas,0.4449
2017,California,0.5523
2017,Colorado,0.519
2017,Connecticut,0.5143
2017,Delaware,0.4867
2017,Florida,0.5638
2017,Georgia,0.4799
2017,Hawaiʻi,0.5617
2017,Idaho,0.4582
2017,Illinois,0.4856
2017,Indiana,0.4572
2017,Iowa,0.4216
2017,Kansas,0.4402
2017,Kentucky,0.4351
2017,Louisiana,0.5541
2017,Maine,0.4459
2017,Maryland,0.5003
2017,Massachusetts,0.4915
2017,Michigan,0.4818
2017,Minnesota,0.4598
2017,Mississippi,0.4796
2017,Missouri,0.4466
2017,Montana,0.444
2017,Nebraska,0.4
2017,Nevada,0.4786
2017,New Hampshire,0.4664
2017,New Jersey,0.5167
2017,New Mexico,0.4903
2017,New York,0.5268
2017,North Carolina,0.4641
2017,North Dakota,0.3993
2017,Ohio,0.4435
2017,Oklahoma,0.4545
2017,Oregon,0.516
2017,Pennsylvania,0.473
2017,Rhode Island,0.456
2017,South Carolina,0.5032
2017,South Dakota,0.4083
2017,Tennessee,0.4545
2017,Texas,0.4799
2017,Utah,0.4433
2017,Vermont,0.5061
2017,Virginia,0.469
2017,Washington,0.4784
2017,West Virginia,0.4864
2017,Wisconsin,0.4363
2017,Wyoming,0.4258
2018,Alabama,0.4791
2018,Alaska,0.4315
2018,Arizona,0.4711
2018,Arkansas,0.4583
2018,California,0.546
2018,Colorado,0.513
2018,Connecticut,0.5259
2018,Delaware,0.5262
2018,Florida,0.5648
2018,Georgia,0.4976
2018,Hawaiʻi,0.5294
2018,Idaho,0.4602
2018,Illinois,0.4746
2018,Indiana,0.466
2018,Iowa,0.4244
2018,Kansas,0.4536
2018,Kentucky,0.444
2018,Louisiana,0.5585
2018,Maine,0.4811
2018,Maryland,0.4984
2018,Massachusetts,0.4977
2018,Michigan,0.4831
2018,Minnesota,0.4617
2018,Mississippi,0.5004
2018,Missouri,0.4585
2018,Montana,0.444
2018,Nebraska,0.4136
2018,Nevada,0.5103
2018,New Hampshire,0.4768
2018,New Jersey,0.5096
2018,New Mexico,0.4932
2018,New York,0.5197
2018,North Carolina,0.4776
2018,North Dakota,0.385
2018,Ohio,0.4437
2018,Oklahoma,0.4362
2018,Oregon,0.4953
2018,Pennsylvania,0.4798
2018,Rhode Island,0.4711
2018,South Carolina,0.4877
2018,South Dakota,0.4104
2018,Tennessee,0.4874
2018,Texas,0.4876
2018,Utah,0.4438
2018,Vermont,0.467
2018,Virginia,0.4852
2018,Washington,0.4778
2018,West Virginia,0.4933
2018,Wisconsin,0.4355
2018,Wyoming,0.4152
2019,Alabama,0.4709
2019,Alaska,0.4485
2019,Arizona,0.465
2019,Arkansas,0.4366
2019,California,0.5321
2019,Colorado,0.4988
2019,Connecticut,0.4911
2019,Delaware,0.4938
2019,Florida,0.5587
2019,Georgia,0.4838
2019,Hawaiʻi,0.5344
2019,Idaho,0.4569
2019,Illinois,0.4568
2019,Indiana,0.4534
2019,Iowa,0.4179
2019,Kansas,0.4233
2019,Kentucky,0.4329
2019,Louisiana,0.521
2019,Maine,0.4386
2019,Maryland,0.4986
2019,Massachusetts,0.4884
2019,Michigan,0.4786
2019,Minnesota,0.4404
2019,Mississippi,0.4821
2019,Missouri,0.4432
2019,Montana,0.4476
2019,Nebraska,0.4119
2019,Nevada,0.5106
2019,New Hampshire,0.4689
2019,New Jersey,0.4895
2019,New Mexico,0.4681
2019,New York,0.5011
2019,North Carolina,0.4642
2019,North Dakota,0.3808
2019,Ohio,0.4344
2019,Oklahoma,0.4407
2019,Oregon,0.4852
2019,Pennsylvania,0.469
2019,Rhode Island,0.4886
2019,South Carolina,0.4751
2019,South Dakota,0.3965
2019,Tennessee,0.464
2019,Texas,0.4802
2019,Utah,0.4403
2019,Vermont,0.5446
2019,Virginia,0.4602
2019,Washington,0.4763
2019,West Virginia,0.4556
2019,Wisconsin,0.4236
2019,Wyoming,0.4437
2021,Alabama,0.4996
2021,Alaska,0.4966
2021,Arizona,0.5137
2021,Arkansas,0.4549
2021,California,0.5576
2021,Colorado,0.5328
2021,Connecticut,0.5225
2021,Delaware,0.5016
2021,Florida,0.589
2021,Georgia,0.5149
2021,Hawaiʻi,0.5799
2021,Idaho,0.467
2021,Illinois,0.4811
2021,Indiana,0.4687
2021,Iowa,0.4503
2021,Kansas,0.4292
2021,Kentucky,0.4557
2021,Louisiana,0.5566
2021,Maine,0.476
2021,Maryland,0.5211
2021,Massachusetts,0.5161
2021,Michigan,0.5011
2021,Minnesota,0.4832
2021,Mississippi,0.5225
2021,Missouri,0.4572
2021,Montana,0.4214
2021,Nebraska,0.4605
2021,Nevada,0.557
2021,New Hampshire,0.4498
2021,New Jersey,0.5153
2021,New Mexico,0.4904
2021,New York,0.5328
2021,North Carolina,0.4879
2021,North Dakota,0.4137
2021,Ohio,0.4446
2021,Oklahoma,0.4662
2021,Oregon,0.5149
2021,Pennsylvania,0.4793
2021,Rhode Island,0.4837
2021,South Carolina,0.5087
2021,South Dakota,0.3866
2021,Tennessee,0.4816
2021,Texas,0.5089
2021,Utah,0.4819
2021,Vermont,0.4995
2021,Virginia,0.4946
2021,Washington,0.4899
2021,West Virginia,0.4968
2021,Wisconsin,0.4333
2021,Wyoming,0.4794
2022,Alabama,0.4949
2022,Alaska,0.4309
2022,Arizona,0.5285
2022,Arkansas,0.4582
2022,California,0.5604
2022,Colorado,0.5322
2022,Connecticut,0.5341
2022,Delaware,0.4833
2022,Florida,0.6032
2022,Georgia,0.518
2022,Hawaiʻi,0.5783
2022,Idaho,0.4723
2022,Illinois,0.4955
2022,Indiana,0.4891
2022,Iowa,0.4509
2022,Kansas,0.4662
2022,Kentucky,0.4787
2022,Louisiana,0.5579
2022,Maine,0.4717
2022,Maryland,0.5196
2022,Massachusetts,0.5341
2022,Michigan,0.5075
2022,Minnesota,0.4994
2022,Mississippi,0.5077
2022,Missouri,0.4598
2022,Montana,0.4454
2022,Nebraska,0.4667
2022,Nevada,0.5733
2022,New Hampshire,0.4871
2022,New Jersey,0.5215
2022,New Mexico,0.5325
2022,New York,0.5242
2022,North Carolina,0.4843
2022,North Dakota,0.4056
2022,Ohio,0.4679
2022,Oklahoma,0.475
2022,Oregon,0.5318
2022,Pennsylvania,0.4858
2022,Rhode Island,0.479
2022,South Carolina,0.5215
2022,South Dakota,0.3939
2022,Tennessee,0.4878
2022,Texas,0.5301
2022,Utah,0.4762
2022,Vermont,0.5095
2022,Virginia,0.4971
2022,Washington,0.5122
2022,West Virginia,0.505
2022,Wisconsin,0.4543
2022,Wyoming,0.4412
2023,Alabama,0.4947
2023,Alaska,0.4506
2023,Arizona,0.5403
2023,Arkansas,0.4646
2023,California,0.5611
2023,Colorado,0.5318
2023,Connecticut,0.5294
2023,Delaware,0.5164
2023,Florida,0.6169
2023,Georgia,0.5371
2023,Hawaiʻi,0.5665
2023,Idaho,0.4987
2023,Illinois,0.4688
2023,Indiana,0.4891
2023,Iowa,0.4403
2023,Kansas,0.435
2023,Kentucky,0.475
2023,Louisiana,0.5624
2023,Maine,0.4906
2023,Maryland,0.5333
2023,Massachusetts,0.5301
2023,Michigan,0.5114
2023,Minnesota,0.4813
2023,Mississippi,0.5085
2023,Missouri,0.457
2023,Montana,0.4658
2023,Nebraska,0.4398
2023,Nevada,0.5742
2023,New Hampshire,0.5147
2023,New Jersey,0.5109
2023,New Mexico,0.4935
2023,New York,0.5134
2023,North Carolina,0.489
2023,North Dakota,0.3704
2023,Ohio,0.4752
2023,Oklahoma,0.4771
2023,Oregon,0.5343
2023,Pennsylvania,0.4927
2023,Rhode Island,0.4806
2023,South Carolina,0.5206
2023,South Dakota,0.4128
2023,Tennessee,0.4926
2023,Texas,0.53
2023,Utah,0.4703
2023,Vermont,0.4777
2023,Virginia,0.4887
2023,Washington,0.5029
2023,West Virginia,0.4672
2023,Wisconsin,0.4409
2023,Wyoming,0.4119
2024,Alabama,0.4818
2024,Alaska,0.4147
2024,Arizona,0.5241
2024,Arkansas,0.4552
2024,California,0.5581
2024,Colorado,0.5251
2024,Connecticut,0.5412
2024,Delaware,0.5028
2024,Florida,0.6207
2024,Georgia,0.531
2024,Hawaiʻi,0.5496
2024,Idaho,0.4836
2024,Illinois,0.4875
2024,Indiana,0.4846
2024,Iowa,0.4325
2024,Kansas,0.4339
2024,Kentucky,0.4524
2024,Louisiana,0.5414
2024,Maine,0.5018
2024,Maryland,0.5153
2024,Massachusetts,0.5238
2024,Michigan,0.5125
2024,Minnesota,0.477
2024,Mississippi,0.5029
2024,Missouri,0.4524
2024,Montana,0.4267
2024,Nebraska,0.4651
2024,Nevada,0.5757
2024,New Hampshire,0.4939
2024,New Jersey,0.5223
2024,New Mexico,0.4843
2024,New York,0.515
2024,North Carolina,0.5154
2024,North Dakota,0.3613
2024,Ohio,0.4774
2024,Oklahoma,0.4606
2024,Oregon,0.5226
2024,Pennsylvania,0.4938
2024,Rhode Island,0.5109
2024,South Carolina,0.5256
2024,South Dakota,0.419
2024,Tennessee,0.5015
2024,Texas,0.5266
2024,Utah,0.4823
2024,Vermont,0.4883
2024,Virginia,0.4931
2024,Washington,0.5074
2024,West Virginia,0.4699
2024,Wisconsin,0.4492
2024,Wyoming,0.4288
