year,state,value
2010-2012,Iowa,0.126
2010-2012,Kansas,0.144
2010-2012,Kentucky,0.156
2010-2012,Louisiana,0.157
2010-2012,Maine,0.149
2010-2012,Maryland,0.13
2010-2012,Massachusetts,0.114
2010-2012,Michigan,0.134
2010-2012,Minnesota,0.106
2010-2012,Mississippi,0.209
2010-2012,Missouri,0.167
2010-2012,Montana,0.141
2010-2012,Nebraska,0.134
2010-2012,Nevada,0.166
2010-2012,New Hampshire,0.099
2010-2012,New Jersey,0.121
2010-2012,New Mexico,0.152
2010-2012,New York,0.132
2010-2012,North Carolina,0.17
2010-2012,North Dakota,0.087
2010-2012,Ohio,0.161
2010-2012,Oklahoma,0.153
2010-2012,Oregon,0.136
2010-2012,Pennsylvania,0.123
2010-2012,Rhode Island,0.154
2010-2012,South Carolina,0.154
2010-2012,South Dakota,0.129
2010-2012,Tennessee,0.162
2010-2012,Texas,0.184
2010-2012,Utah,0.148
2010-2012,Vermont,0.127
2010-2012,Virginia,0.092
2010-2012,Washington,0.146
2010-2012,West Virginia,0.142
2010-2012,Wisconsin,0.112
2010-2012,Wyoming,0.138
2011-2013,Alabama,0.1673
2011-2013,Alaska,0.1178
2011-2013,Arizona,0.1557
2011-2013,Arkansas,0.2116
2011-2013,California,0.1496
2011-2013,Colorado,0.1394
2011-2013,Connecticut,0.1336
2011-2013,Delaware,0.1288
2011-2013,Florida,0.1411
2011-2013,Georgia,0.166
2011-2013,Hawaiʻi,0.129
2011-2013,Idaho,0.1511
2011-2013,Illinois,0.1251
2011-2013,Indiana,0.1415
2011-2013,Iowa,0.1189
2011-2013,Kansas,0.1522
2011-2013,Kentucky,0.1636
2011-2013,Louisiana,0.1646
2011-2013,Maine,0.1507
2011-2013,Maryland,0.1334
2011-2013,Massachusetts,0.1056
2011-2013,Michigan,0.1394
2011-2013,Minnesota,0.1075
2011-2013,Mississippi,0.2112
2011-2013,Missouri,0.1693
2011-2013,Montana,0.1185
2011-2013,Nebraska,0.1379
2011-2013,Nevada,0.1618
2011-2013,New Hampshire,0.1019
2011-2013,New Jersey,0.1135
2011-2013,New Mexico,0.1316
2011-2013,New York,0.1399
2011-2013,North Carolina,0.1729
2011-2013,North Dakota,0.087
2011-2013,Ohio,0.1597
2011-2013,Oklahoma,0.1546
2011-2013,Oregon,0.1521
2011-2013,Pennsylvania,0.1188
2011-2013,Rhode Island,0.1437
2011-2013,South Carolina,0.141
2011-2013,South Dakota,0.1265
2011-2013,Tennessee,0.1736
2011-2013,Texas,0.1802
2011-2013,Utah,0.143
2011-2013,Vermont,0.1323
2011-2013,Virginia,0.0954
2011-2013,Washington,0.1426
2011-2013,West Virginia,0.1438
2011-2013,Wisconsin,0.116
2011-2013,Wyoming,0.1458
2012-2014,Alabama,0.1681
2012-2014,Alaska,0.1201
2012-2014,Arizona,0.1537
2012-2014,Arkansas,0.199
2012-2014,California,0.1352
2012-2014,Colorado,0.1356
2012-2014,Connecticut,0.139
2012-2014,Delaware,0.1206
2012-2014,Florida,0.1383
2012-2014,Georgia,0.1566
2012-2014,Hawaiʻi,0.1228
2012-2014,Idaho,0.1407
2012-2014,Illinois,0.1169
2012-2014,Indiana,0.1458
2012-2014,Iowa,0.1143
2012-2014,Kansas,0.1585
2012-2014,Kentucky,0.1745
2012-2014,Louisiana,0.1758
2012-2014,Maine,0.1622
2012-2014,Maryland,0.1255
2012-2014,Massachusetts,0.0956
2012-2014,Michigan,0.1466
2012-2014,Minnesota,0.104
2012-2014,Mississippi,0.2201
2012-2014,Missouri,0.1677
2012-2014,Montana,0.1154
2012-2014,Nebraska,0.1393
2012-2014,Nevada,0.1522
2012-2014,New Hampshire,0.1005
2012-2014,New Jersey,0.1169
2012-2014,New Mexico,0.1228
2012-2014,New York,0.1438
2012-2014,North Carolina,0.167
2012-2014,North Dakota,0.0837
2012-2014,Ohio,0.1693
2012-2014,Oklahoma,0.1653
2012-2014,Oregon,0.1612
2012-2014,Pennsylvania,0.1132
2012-2014,Rhode Island,0.1273
2012-2014,South Carolina,0.1389
2012-2014,South Dakota,0.1193
2012-2014,Tennessee,0.1631
2012-2014,Texas,0.1718
2012-2014,Utah,0.1326
2012-2014,Vermont,0.1264
2012-2014,Virginia,0.1013
2012-2014,Washington,0.1372
2012-2014,West Virginia,0.1525
2012-2014,Wisconsin,0.114
2012-2014,Wyoming,0.1396
2013-2015,Alabama,0.1763
2013-2015,Alaska,0.1334
2013-2015,Arizona,0.1492
2013-2015,Arkansas,0.1916
2013-2015,California,0.1263
2013-2015,Colorado,0.121
2013-2015,Connecticut,0.1312
2013-2015,Delaware,0.1188
2013-2015,Florida,0.1271
2013-2015,Georgia,0.1486
2013-2015,Hawaiʻi,0.0966
2013-2015,Idaho,0.138
2013-2015,Illinois,0.1113
2013-2015,Indiana,0.1484
2013-2015,Iowa,0.1058
2013-2015,Kansas,0.1459
2013-2015,Kentucky,0.1762
2013-2015,Louisiana,0.184
2013-2015,Maine,0.1582
2013-2015,Maryland,0.1072
2013-2015,Massachusetts,0.0974
2013-2015,Michigan,0.1488
2013-2015,Minnesota,0.0993
2013-2015,Mississippi,0.2082
2013-2015,Missouri,0.1525
2013-2015,Montana,0.1222
2013-2015,Nebraska,0.1483
2013-2015,Nevada,0.1415
2013-2015,New Hampshire,0.1011
2013-2015,New Jersey,0.1108
2013-2015,New Mexico,0.1443
2013-2015,New York,0.1413
2013-2015,North Carolina,0.159
2013-2015,North Dakota,0.0852
2013-2015,Ohio,0.1607
2013-2015,Oklahoma,0.1549
2013-2015,Oregon,0.1612
2013-2015,Pennsylvania,0.1237
2013-2015,Rhode Island,0.1184
2013-2015,South Carolina,0.1315
2013-2015,South Dakota,0.1147
2013-2015,Tennessee,0.1513
2013-2015,Texas,0.1541
2013-2015,Utah,0.1189
2013-2015,Vermont,0.1143
2013-2015,Virginia,0.0982
2013-2015,Washington,0.1285
2013-2015,West Virginia,0.1504
2013-2015,Wisconsin,0.1134
2013-2015,Wyoming,0.1323
2014-2016,Alabama,0.1813
2014-2016,Alaska,0.1268
2014-2016,Arizona,0.1463
2014-2016,Arkansas,0.1753
2014-2016,California,0.1181
2014-2016,Colorado,0.1028
2014-2016,Connecticut,0.1232
2014-2016,Delaware,0.1083
2014-2016,Florida,0.1204
2014-2016,Georgia,0.1404
2014-2016,Hawaiʻi,0.0874
2014-2016,Idaho,0.121
2014-2016,Illinois,0.1107
2014-2016,Indiana,0.1524
2014-2016,Iowa,0.1066
2014-2016,Kansas,0.1454
2014-2016,Kentucky,0.1727
2014-2016,Louisiana,0.1831
2014-2016,Maine,0.164
2014-2016,Maryland,0.1006
2014-2016,Massachusetts,0.103
2014-2016,Michigan,0.1426
2014-2016,Minnesota,0.0967
2014-2016,Mississippi,0.1866
2014-2016,Missouri,0.1423
2014-2016,Montana,0.1292
2014-2016,Nebraska,0.1469
2014-2016,Nevada,0.1215
2014-2016,New Hampshire,0.0964
2014-2016,New Jersey,0.1108
2014-2016,New Mexico,0.1758
2014-2016,New York,0.1248
2014-2016,North Carolina,0.1506
2014-2016,North Dakota,0.0876
2014-2016,Ohio,0.1483
2014-2016,Oklahoma,0.1519
2014-2016,Oregon,0.146
2014-2016,Pennsylvania,0.125
2014-2016,Rhode Island,0.1284
2014-2016,South Carolina,0.1304
2014-2016,South Dakota,0.1057
2014-2016,Tennessee,0.1343
2014-2016,Texas,0.143
2014-2016,Utah,0.1145
2014-2016,Vermont,0.1012
2014-2016,Virginia,0.0994
2014-2016,Washington,0.116
2014-2016,West Virginia,0.1487
2014-2016,Wisconsin,0.1074
2014-2016,Wyoming,0.1269
2015-2017,Alabama,0.163
2015-2017,Alaska,0.116
2015-2017,Arizona,0.131
2015-2017,Arkansas,0.174
2015-2017,California,0.112
2015-2017,Colorado,0.092
2015-2017,Connecticut,0.122
2015-2017,Delaware,0.111
2015-2017,Florida,0.119
2015-2017,Georgia,0.13
2015-2017,Hawaiʻi,0.074
2015-2017,Idaho,0.11
2015-2017,Illinois,0.112
2015-2017,Indiana,0.136
2015-2017,Iowa,0.105
2015-2017,Kansas,0.133
2015-2017,Kentucky,0.147
2015-2017,Louisiana,0.173
2015-2017,Maine,0.144
2015-2017,Maryland,0.104
2015-2017,Massachusetts,0.102
2015-2017,Michigan,0.136
2015-2017,Minnesota,0.095
2015-2017,Mississippi,0.172
2015-2017,Missouri,0.128
2015-2017,Montana,0.114
2015-2017,Nebraska,0.135
2015-2017,Nevada,0.124
2015-2017,New Hampshire,0.094
2015-2017,New Jersey,0.086
2015-2017,New Mexico,0.179
2015-2017,New York,0.109
2015-2017,North Carolina,0.144
2015-2017,North Dakota,0.09
2015-2017,Ohio,0.137
2015-2017,Oklahoma,0.15
2015-2017,Oregon,0.129
2015-2017,Pennsylvania,0.121
2015-2017,Rhode Island,0.124
2015-2017,South Carolina,0.117
2015-2017,South Dakota,0.114
2015-2017,Tennessee,0.129
2015-2017,Texas,0.14
2015-2017,Utah,0.107
2015-2017,Vermont,0.098
2015-2017,Virginia,0.101
2015-2017,Washington,0.108
2015-2017,West Virginia,0.149
2015-2017,Wisconsin,0.1
2015-2017,Wyoming,0.132
2016-2018,Alabama,0.1466
2016-2018,Alaska,0.1077
2016-2018,Arizona,0.1236
2016-2018,Arkansas,0.1514
2016-2018,California,0.1065
2016-2018,Colorado,0.0905
2016-2018,Connecticut,0.1239
2016-2018,Delaware,0.105
2016-2018,Florida,0.1169
2016-2018,Georgia,0.1127
2016-2018,Hawaiʻi,0.0796
2016-2018,Idaho,0.0984
2016-2018,Illinois,0.1067
2016-2018,Indiana,0.1353
2016-2018,Iowa,0.0925
2016-2018,Kansas,0.1379
2016-2018,Kentucky,0.1472
2016-2018,Louisiana,0.1577
2016-2018,Maine,0.1364
2016-2018,Maryland,0.1108
2016-2018,Massachusetts,0.0929
2016-2018,Michigan,0.129
2016-2018,Minnesota,0.0863
2016-2018,Mississippi,0.1595
2016-2018,Missouri,0.1201
2016-2018,Montana,0.1026
2016-2018,Nebraska,0.1142
2016-2018,Nevada,0.1288
2016-2018,New Hampshire,0.0777
2016-2018,New Jersey,0.0846
2016-2018,New Mexico,0.168
2016-2018,New York,0.1047
2016-2018,North Carolina,0.1391
2016-2018,North Dakota,0.0882
2016-2018,Ohio,0.132
2016-2018,Oklahoma,0.1564
2016-2018,Oregon,0.111
2016-2018,Pennsylvania,0.1114
2016-2018,Rhode Island,0.1098
2016-2018,South Carolina,0.1102
2016-2018,South Dakota,0.1094
2016-2018,Tennessee,0.1235
2016-2018,Texas,0.1402
2016-2018,Utah,0.0977
2016-2018,Vermont,0.0956
2016-2018,Virginia,0.1012
2016-2018,Washington,0.1029
2016-2018,West Virginia,0.1572
2016-2018,Wisconsin,0.0889
2016-2018,Wyoming,0.1261
2017-2019,Alabama,0.139
2017-2019,Alaska,0.107
2017-2019,Arizona,0.117
2017-2019,Arkansas,0.138
2017-2019,California,0.099
2017-2019,Colorado,0.102
2017-2019,Connecticut,0.129
2017-2019,Delaware,0.102
2017-2019,Florida,0.109
2017-2019,Georgia,0.1
2017-2019,Hawaiʻi,0.084
2017-2019,Idaho,0.096
2017-2019,Illinois,0.099
2017-2019,Indiana,0.124
2017-2019,Iowa,0.079
2017-2019,Kansas,0.125
2017-2019,Kentucky,0.137
2017-2019,Louisiana,0.153
2017-2019,Maine,0.12
2017-2019,Maryland,0.101
2017-2019,Massachusetts,0.084
2017-2019,Michigan,0.122
2017-2019,Minnesota,0.083
2017-2019,Mississippi,0.157
2017-2019,Missouri,0.117
2017-2019,Montana,0.1
2017-2019,Nebraska,0.108
2017-2019,Nevada,0.128
2017-2019,New Hampshire,0.066
2017-2019,New Jersey,0.077
2017-2019,New Mexico,0.151
2017-2019,New York,0.108
2017-2019,North Carolina,0.131
2017-2019,North Dakota,0.083
2017-2019,Ohio,0.126
2017-2019,Oklahoma,0.147
2017-2019,Oregon,0.098
2017-2019,Pennsylvania,0.102
2017-2019,Rhode Island,0.091
2017-2019,South Carolina,0.109
2017-2019,South Dakota,0.109
2017-2019,Tennessee,0.125
2017-2019,Texas,0.131
2017-2019,Utah,0.107
2017-2019,Vermont,0.096
2017-2019,Virginia,0.092
2017-2019,Washington,0.099
2017-2019,West Virginia,0.154
2017-2019,Wisconsin,0.101
2017-2019,Wyoming,0.122
2018-2020,Alabama,0.14
2018-2020,Alaska,0.106
2018-2020,Arizona,0.11
2018-2020,Arkansas,0.126
2018-2020,California,0.098
2018-2020,Colorado,0.101
2018-2020,Connecticut,0.118
2018-2020,Delaware,0.099
2018-2020,Florida,0.101
2018-2020,Georgia,0.1
2018-2020,Hawaiʻi,0.089
2018-2020,Idaho,0.096
2018-2020,Illinois,0.092
2018-2020,Indiana,0.116
2018-2020,Iowa,0.069
2018-2020,Kansas,0.113
2018-2020,Kentucky,0.138
2018-2020,Louisiana,0.148
2018-2020,Maine,0.114
2018-2020,Maryland,0.092
2018-2020,Massachusetts,0.084
2018-2020,Michigan,0.118
2018-2020,Minnesota,0.07
2018-2020,Mississippi,0.153
2018-2020,Missouri,0.115
2018-2020,Montana,0.104
2018-2020,Nebraska,0.105
2018-2020,Nevada,0.119
2018-2020,New Hampshire,0.057
2018-2020,New Jersey,0.084
2018-2020,New Mexico,0.134
2018-2020,New York,0.105
2018-2020,North Carolina,0.121
2018-2020,North Dakota,0.079
2018-2020,Ohio,0.116
2018-2020,Oklahoma,0.146
2018-2020,Oregon,0.092
2018-2020,Pennsylvania,0.099
2018-2020,Rhode Island,0.082
2018-2020,South Carolina,0.112
2018-2020,South Dakota,0.091
2018-2020,Tennessee,0.125
2018-2020,Texas,0.133
2018-2020,Utah,0.1
2018-2020,Vermont,0.086
2018-2020,Virginia,0.085
2018-2020,Washington,0.088
2018-2020,West Virginia,0.151
2018-2020,Wisconsin,0.097
2018-2020,Wyoming,0.115
2019-2021,Alabama,0.1306
2019-2021,Alaska,0.0955
2019-2021,Arizona,0.1011
2019-2021,Arkansas,0.1497
2019-2021,California,0.0963
2019-2021,Colorado,0.1051
2019-2021,Connecticut,0.0958
2019-2021,Delaware,0.1122
2019-2021,Florida,0.0988
2019-2021,Georgia,0.0993
2019-2021,Hawaiʻi,0.0905
2019-2021,Idaho,0.0976
2019-2021,Illinois,0.0936
2019-2021,Indiana,0.0972
2019-2021,Iowa,0.0697
2019-2021,Kansas,0.102
2019-2021,Kentucky,0.1233
2019-2021,Louisiana,0.1451
2019-2021,Maine,0.0953
2019-2021,Maryland,0.0873
2019-2021,Massachusetts,0.0838
2019-2021,Michigan,0.1135
2019-2021,Minnesota,0.0741
2019-2021,Mississippi,0.1531
2019-2021,Missouri,0.1195
2019-2021,Montana,0.1043
2019-2021,Nebraska,0.1064
2019-2021,Nevada,0.1024
2019-2021,New Hampshire,0.0543
2019-2021,New Jersey,0.083
2019-2021,New Mexico,0.1154
2019-2021,New York,0.103
2019-2021,North Carolina,0.1092
2019-2021,North Dakota,0.0765
2019-2021,Ohio,0.1077
2019-2021,Oklahoma,0.1376
2019-2021,Oregon,0.103
2019-2021,Pennsylvania,0.0919
2019-2021,Rhode Island,0.084
2019-2021,South Carolina,0.1259
2019-2021,South Dakota,0.0869
2019-2021,Tennessee,0.1117
2019-2021,Texas,0.1366
2019-2021,Utah,0.1117
2019-2021,Vermont,0.0793
2019-2021,Virginia,0.0782
2019-2021,Washington,0.0795
2019-2021,West Virginia,0.1395
2019-2021,Wisconsin,0.0985
2019-2021,Wyoming,0.1115
2020-2022,Alabama,0.124
2020-2022,Alaska,0.095
2020-2022,Arizona,0.102
2020-2022,Arkansas,0.166
2020-2022,California,0.103
2020-2022,Colorado,0.089
2020-2022,Connecticut,0.096
2020-2022,Delaware,0.115
2020-2022,Florida,0.114
2020-2022,Georgia,0.113
2020-2022,Hawaiʻi,0.091
2020-2022,Idaho,0.105
2020-2022,Illinois,0.106
2020-2022,Indiana,0.107
2020-2022,Iowa,0.089
2020-2022,Kansas,0.096
2020-2022,Kentucky,0.131
2020-2022,Louisiana,0.152
2020-2022,Maine,0.101
2020-2022,Maryland,0.095
2020-2022,Massachusetts,0.085
2020-2022,Michigan,0.119
2020-2022,Minnesota,0.071
2020-2022,Mississippi,0.153
2020-2022,Missouri,0.122
2020-2022,Montana,0.101
2020-2022,Nebraska,0.121
2020-2022,Nevada,0.117
2020-2022,New Hampshire,0.062
2020-2022,New Jersey,0.088
2020-2022,New Mexico,0.112
2020-2022,New York,0.113
2020-2022,North Carolina,0.107
2020-2022,North Dakota,0.077
2020-2022,Ohio,0.115
2020-2022,Oklahoma,0.143
2020-2022,Oregon,0.112
2020-2022,Pennsylvania,0.101
2020-2022,Rhode Island,0.086
2020-2022,South Carolina,0.145
2020-2022,South Dakota,0.089
2020-2022,Tennessee,0.115
2020-2022,Texas,0.155
2020-2022,Utah,0.107
2020-2022,Vermont,0.08
2020-2022,Virginia,0.093
2020-2022,Washington,0.083
2020-2022,West Virginia,0.142
2020-2022,Wisconsin,0.096
2020-2022,Wyoming,0.114
2021-2023,Alabama,0.115
2021-2023,Alaska,0.104
2021-2023,Arizona,0.118
2021-2023,Arkansas,0.189
2021-2023,California,0.114
2021-2023,Colorado,0.099
2021-2023,Connecticut,0.104
2021-2023,Delaware,0.113
2021-2023,Florida,0.12
2021-2023,Georgia,0.128
2021-2023,Hawaiʻi,0.096
2021-2023,Idaho,0.113
2021-2023,Illinois,0.124
2021-2023,Indiana,0.122
2021-2023,Iowa,0.098
2021-2023,Kansas,0.106
2021-2023,Kentucky,0.145
2021-2023,Louisiana,0.162
2021-2023,Maine,0.109
2021-2023,Maryland,0.104
2021-2023,Massachusetts,0.093
2021-2023,Michigan,0.13
2021-2023,Minnesota,0.091
2021-2023,Mississippi,0.162
2021-2023,Missouri,0.127
2021-2023,Montana,0.106
2021-2023,Nebraska,0.129
2021-2023,Nevada,0.125
2021-2023,New Hampshire,0.074
2021-2023,New Jersey,0.098
2021-2023,New Mexico,0.129
2021-2023,New York,0.123
2021-2023,North Carolina,0.109
2021-2023,North Dakota,0.086
2021-2023,Ohio,0.128
2021-2023,Oklahoma,0.154
2021-2023,Oregon,0.128
2021-2023,Pennsylvania,0.108
2021-2023,Rhode Island,0.097
2021-2023,South Carolina,0.144
2021-2023,South Dakota,0.09
2021-2023,Tennessee,0.117
2021-2023,Texas,0.169
2021-2023,Utah,0.118
2021-2023,Vermont,0.092
2021-2023,Virginia,0.1
2021-2023,Washington,0.095
2021-2023,West Virginia,0.137
2021-2023,Wisconsin,0.107
2021-2023,Wyoming,0.131
2022-2024,Alabama,0.1209
2022-2024,Alaska,0.13
2022-2024,Arizona,0.1311
2022-2024,Arkansas,0.1943
2022-2024,California,0.1247
2022-2024,Colorado,0.1046
2022-2024,Connecticut,0.1205
2022-2024,Delaware,0.1085
2022-2024,Florida,0.133
2022-2024,Georgia,0.1458
2022-2024,Hawaiʻi,0.1083
2022-2024,Idaho,0.1257
2022-2024,Illinois,0.1326
2022-2024,Indiana,0.1369
2022-2024,Iowa,0.1083
2022-2024,Kansas,0.125
2022-2024,Kentucky,0.1883
2022-2024,Louisiana,0.1767
2022-2024,Maine,0.1288
2022-2024,Maryland,0.1146
2022-2024,Massachusetts,0.1167
2022-2024,Michigan,0.1465
2022-2024,Minnesota,0.099
2022-2024,Mississippi,0.1731
2022-2024,Missouri,0.1331
2022-2024,Montana,0.1174
2022-2024,Nebraska,0.1267
2022-2024,Nevada,0.1497
2022-2024,New Hampshire,0.091
2022-2024,New Jersey,0.0982
2022-2024,New Mexico,0.1453
2022-2024,New York,0.1396
2022-2024,North Carolina,0.1181
2022-2024,North Dakota,0.0902
2022-2024,Ohio,0.1423
2022-2024,Oklahoma,0.1694
2022-2024,Oregon,0.1245
2022-2024,Pennsylvania,0.109
2022-2024,Rhode Island,0.1061
2022-2024,South Carolina,0.1348
2022-2024,South Dakota,0.0948
2022-2024,Tennessee,0.1333
2022-2024,Texas,0.1755
2022-2024,Utah,0.1149
2022-2024,Vermont,0.094
2022-2024,Virginia,0.1239
2022-2024,Washington,0.1098
2022-2024,West Virginia,0.1413
2022-2024,Wisconsin,0.12
2022-2024,Wyoming,0.1556
